40.8348457350271  2.480075489445346
40.8348457350271  2.360474160541691
40.8348457350271  2.254161868182887
54.446460980036136  2.1245967766248017
40.8348457350271  2.0282482469204286
54.446460980036136  1.9053276736347686
54.446460980036136  1.8089821586846027
95.28130671506369  1.6794230966349315
136.1161524500908  1.5764421076749613
204.17422867513596  1.4701448890871929
313.0671506352087  1.3538899373534077
490.0181488203266  1.2642281324803588
735.0272232304901  1.1612923648334952
1061.7059891107078  1.0915972770740001
1456.4428312159707  1.0418508179028165
1878.4029038112526  1.00872168392111
2327.586206896552  0.982243097720243
2749.5462794918326  0.962403000283387
3212.3411978221416  0.9492164653815776
3661.524500907441  0.942671433997986
4097.0961887477315  0.9328011287239752
4559.89110707804  0.9295813712308034
5022.686025408348  0.9197170954652067
5444.64609800363  0.9198105528456264
5907.441016333938  0.9165907953524552
6383.8475499092565  0.9133740526134906
6819.419237749547  0.9101482656119046
7268.602540834847  0.9069254933645261
7731.397459165155  0.9037057358713547
8139.745916515427  0.9037961784975672
8602.540834845737  0.9072209392768209
9065.335753176045  0.9040011817836493
9541.742286751361  0.9007844390446849
10045.372050816697  0.9108627623589849
10385.662431941926  0.9076158720779497
10862.068965517243  0.9043991293389853
11311.252268602542  0.897854097955394
11801.270417422867  0.8979626291068492
12236.842105263158  0.9047036195139013
12672.41379310345  0.9014778325123154
13135.208711433757  0.9082248524277816
13570.780399274048  0.9049990654261961
14047.186932849369  0.9051045818234442
14509.981851179673  0.9018848243302724
14931.941923774953  0.9019782817106923
