136.10399485819335, 2.476744186046512
135.7192645767518, 2.4202657807308974
135.1534847511025, 2.3372093023255816
121.03162030289604, 2.264119601328904
147.37432898512725, 2.131229235880399
105.50662188707929, 1.9850498338870435
118.22535236767544, 1.8521594684385385
117.63694134900015, 1.7657807308970102
144.13806838241362, 1.6561461794019934
198.0003077842257, 1.5631229235880402
252.043596730246, 1.4966777408637875
360.3112241664935, 1.3903654485049837
523.1652891813851, 1.29734219269103
754.2071387835285, 1.2142857142857144
999.0766473245408, 1.1611295681063125
1407.4565254781974, 1.1112956810631232
1815.9042972109319, 1.0714285714285716
2210.863877900187, 1.051495016611296
2619.4926991771295, 1.0382059800664454
2973.5803452614805, 1.0182724252491697
3273.262603311396, 1.0116279069767444
3613.8167959662155, 1.0049833887043191
3913.499054016131, 0.9983388704318938
4444.78894149384, 0.9916943521594686
4730.847221342121, 0.9850498338870433
5071.469307576019, 0.988372093023256
5521.015325843919, 0.9817275747508307
5861.614780884789, 0.9817275747508307
6229.462192328929, 0.9817275747508307
6733.504123403369, 0.9750830564784054
7482.822924493286, 0.9750830564784054
8109.435396996387, 0.9617940199335551
8872.468701060045, 0.9750830564784054
9390.179872722169, 0.9750830564784054
9649.058089746257, 0.978405315614618
10180.325346030939, 0.9684385382059801
10561.796735676715, 0.9684385382059801
10875.170865507345, 0.9717607973421929
11311.115536766634, 0.9684385382059801
11583.617731992359, 0.9717607973421929
12019.562403251648, 0.9684385382059801
12373.785836494155, 0.9684385382059801
12700.806575719445, 0.9750830564784054
13164.02183457503, 0.9750830564784054
13586.387790018738, 0.978405315614618
14144.94826509274, 0.9750830564784054
14580.915567545057, 0.9750830564784054
14853.395131577752, 0.9750830564784054
